0.0,"💉¿Cuáles son las reales posibilidades de encontrar prontamente una vacuna contra el #Covid19?

De ello habla @andreavial con el destacado biólogo chileno Filippo Pacciarini, en el último capítulo de #PuraCiencia

📺IGTV: https://t.co/Kzi78zsUfA
📱Podcast: https://t.co/SOVlFMoNGB https://t.co/jqAIRSFjrc",2020-04-26
0.0,"The Illinois Department of Public Health (IDPH) today announced 2,119 new cases of coronavirus disease (COVID-19) in Illinois, including 80 additional deaths. https://t.co/QUv0dS952p",2020-04-26
0.0,"Bulan ramadan mustajab berdoa. Mari sama-sama kita berdoa semoga Malaysia terhindar dari wabak COVID-19.

#BreakTheChain 
#COVID19 
#DudukDiRumah 
#StayAtHome 
#KitaMestiMenang https://t.co/hSTAXumZpS",2020-04-26
-0.128,"The Navy reports that the number of sailors aboard the USS Kidd confirmed to be infected with the novel coronavirus has nearly doubled, rising from 18 on Friday to 33.
https://t.co/RjmjgOYavl",2020-04-26
0.0,"👉 “Hay un repunte de casos, en todas partes están apareciendo decenas y decenas de grabaciones y fotos""

🛸 ¿Por qué hay más gente que cree ver OVNIS durante el coronavirus?

https://t.co/k4eyW0FI1o",2020-04-26
0.0,"Coronavirus, boom di contagi in America Latina: oltre quota 150mila  #coronavirus https://t.co/ZeFsxopQYf https://t.co/gp1ojy32kT",2020-04-26
0.0,"Los mexicanos enfrentaremos juntos la #Fase3 del #coronavirus 

https://t.co/STBpq1putj",2020-04-26
0.0,"[Video] Niño cambia sus juguetes por despensa para la familia.

La mamá de Alexis tiene un mes y medio que perdió su empleo ante la contigencia por Covid-19

https://t.co/kpqrlzKDFJ",2020-04-26
0.0,"#País | El director General de Epidemiología, José Luis Alomía, informó que el reportero pertenece al grupo de Comunicación Social de la @SSalud_mx
https://t.co/OYxeB4XxGu",2020-04-26
0.0,A local woman who was hospitalized last month with COVID-19 talks about her recovery. https://t.co/hbdRrHfVtd,2020-04-26
0.0,"#PorSiNoLoViste I El gobernador Alfredo Del Mazo Maza dio a conocer que habilitaron 70 hospitales con 4 propósitos: tener 6 hospitales que atiendan exclusivamente a pacientes con #Coronavirus, 19 hospitales tendrán pisos completos aislados y protegidos. 👉 https://t.co/C1tZZQcDid https://t.co/3eywCd7jHI",2020-04-26
-0.4588,Here are some mental health tips for the millions of people forced to stay at home due to the coronavirus https://t.co/yjwXI0GSOT,2020-04-26
0.0,"🎯Ya Comenzó la rueda de prensa que el @GobiernoMX te trae durante la contingencia sanitaria por #Covid19.

Por el 107.5 de FM y a través de internet.
 
 👉🏽 https://t.co/63vzPz9U1O… 👈🏽 https://t.co/goEQSzOktS",2020-04-26
-0.1779,"— Me puede vender X²+4y+8 de tomates y 2(X²+8xy²) de limones por favor.
— No le entiendo. 
— Me vale verga, yo no estudie en vano.
#covid19 #covid19mx #mexico #felizsabado",2020-04-26
